Year,Team,NOC,Age,Sex,Records,Income
1988,Argentina,ARG,18,F,1,UM
1988,Argentina,ARG,21,M,2,UM
1988,Argentina,ARG,22,M,1,UM
1988,Argentina,ARG,23,M,2,UM
1988,Argentina,ARG,24,M,1,UM
1988,Argentina,ARG,25,M,1,UM
1988,Argentina,ARG,26,M,3,UM
1988,Argentina,ARG,27,M,1,UM
1988,Argentina,ARG,28,M,1,UM
1988,Australia,AUS,18,F,1,H
1988,Australia,AUS,18,M,1,H
1988,Australia,AUS,19,M,2,H
1988,Australia,AUS,20,M,2,H
1988,Australia,AUS,21,F,4,H
1988,Australia,AUS,21,M,1,H
1988,Australia,AUS,22,M,4,H
1988,Australia,AUS,23,F,2,H
1988,Australia,AUS,23,M,1,H
1988,Australia,AUS,24,F,1,H
1988,Australia,AUS,24,M,1,H
1988,Australia,AUS,25,F,5,H
1988,Australia,AUS,25,M,1,H
1988,Australia,AUS,26,F,3,H
1988,Australia,AUS,28,F,2,H
1988,Australia,AUS,28,M,1,H
1988,Australia,AUS,29,F,1,H
1988,Australia,AUS,31,F,1,H
1988,Australia,AUS,35,F,1,H
1988,Austria,AUT,21,F,1,H
1988,Austria,AUT,21,M,2,H
1988,Austria,AUT,22,M,2,H
1988,Austria,AUT,23,F,1,H
1988,Austria,AUT,23,M,2,H
1988,Austria,AUT,24,M,2,H
1988,Austria,AUT,25,M,2,H
1988,Austria,AUT,28,M,1,H
1988,Belgium,BEL,32,M,1,H
1988,Belgium,BEL,34,M,1,H
1988,Brazil,BRA,19,M,2,LM
1988,Brazil,BRA,22,M,3,LM
1988,Brazil,BRA,24,M,8,LM
1988,Brazil,BRA,25,M,3,LM
1988,Brazil,BRA,26,M,1,LM
1988,Brazil,BRA,27,M,1,LM
1988,Brazil,BRA,28,M,3,LM
1988,Brazil,BRA,31,M,1,LM
1988,Brazil,BRA,42,M,1,LM
1988,Bulgaria,BUL,17,F,2,
1988,Bulgaria,BUL,18,F,1,
1988,Bulgaria,BUL,19,M,1,
1988,Bulgaria,BUL,20,F,1,
1988,Bulgaria,BUL,20,M,2,
1988,Bulgaria,BUL,21,F,2,
1988,Bulgaria,BUL,21,M,1,
1988,Bulgaria,BUL,22,F,2,
1988,Bulgaria,BUL,22,M,3,
1988,Bulgaria,BUL,23,F,3,
1988,Bulgaria,BUL,23,M,1,
1988,Bulgaria,BUL,24,F,3,
1988,Bulgaria,BUL,24,M,4,
1988,Bulgaria,BUL,25,F,3,
1988,Bulgaria,BUL,25,M,1,
1988,Bulgaria,BUL,26,F,2,
1988,Bulgaria,BUL,28,F,3,
1988,Bulgaria,BUL,28,M,4,
1988,Bulgaria,BUL,29,M,2,
1988,Canada,CAN,15,F,1,H
1988,Canada,CAN,16,F,1,H
1988,Canada,CAN,18,F,2,H
1988,Canada,CAN,19,F,1,H
1988,Canada,CAN,19,M,1,H
1988,Canada,CAN,20,F,1,H
1988,Canada,CAN,20,M,1,H
1988,Canada,CAN,21,F,2,H
1988,Canada,CAN,21,M,1,H
1988,Canada,CAN,22,F,1,H
1988,Canada,CAN,23,F,2,H
1988,Canada,CAN,23,M,3,H
1988,Canada,CAN,24,F,1,H
1988,Canada,CAN,24,M,1,H
1988,Canada,CAN,25,F,1,H
1988,Canada,CAN,26,M,1,H
1988,Canada,CAN,27,M,1,H
1988,Canada,CAN,28,M,2,H
1988,Canada,CAN,30,F,1,H
1988,Canada,CAN,36,F,1,H
1988,Canada,CAN,51,F,1,H
1988,Canada-1,CAN,26,F,1,H
1988,Canada-1,CAN,29,M,1,H
1988,Chile,CHI,31,M,1,H
1988,China,CHN,14,M,1,L
1988,China,CHN,15,F,1,L
1988,China,CHN,16,F,2,L
1988,China,CHN,17,F,2,L
1988,China,CHN,18,F,2,L
1988,China,CHN,19,F,7,L
1988,China,CHN,20,F,4,L
1988,China,CHN,20,M,1,L
1988,China,CHN,21,F,2,L
1988,China,CHN,21,M,2,L
1988,China,CHN,22,F,1,L
1988,China,CHN,23,M,3,L
1988,China,CHN,24,F,7,L
1988,China,CHN,24,M,3,L
1988,China,CHN,25,F,5,L
1988,China,CHN,25,M,1,L
1988,China,CHN,26,F,1,L
1988,China,CHN,27,F,1,L
1988,China,CHN,29,F,1,L
1988,China,CHN,31,F,2,L
1988,China,CHN,31,M,1,L
1988,China-1,CHN,23,M,1,L
1988,China-1,CHN,26,M,1,L
1988,Colombia,COL,19,M,1,LM
1988,Costa Rica,CRC,17,F,1,LM
1988,Denmark,DEN,22,M,1,H
1988,Denmark,DEN,26,M,1,H
1988,Denmark,DEN,27,M,1,H
1988,Denmark,DEN,29,M,1,H
1988,Denmark,DEN,31,M,2,H
1988,Denmark,DEN,34,M,1,H
1988,Djibouti,DJI,31,M,1,
1988,Finland,FIN,18,M,1,H
1988,Finland,FIN,19,M,2,H
1988,Finland,FIN,21,M,1,H
1988,Finland,FIN,22,M,5,H
1988,Finland,FIN,23,F,3,H
1988,Finland,FIN,23,M,4,H
1988,Finland,FIN,24,F,1,H
1988,Finland,FIN,24,M,4,H
1988,Finland,FIN,25,M,1,H
1988,Finland,FIN,26,M,2,H
1988,Finland,FIN,27,M,4,H
1988,Finland,FIN,28,F,1,H
1988,Finland,FIN,28,M,3,H
1988,Finland,FIN,29,M,2,H
1988,Finland,FIN,30,M,1,H
1988,Finland,FIN,31,M,2,H
1988,Finland,FIN,32,F,1,H
1988,France,FRA,20,F,1,H
1988,France,FRA,21,M,2,H
1988,France,FRA,22,M,3,H
1988,France,FRA,23,M,5,H
1988,France,FRA,24,M,5,H
1988,France,FRA,25,M,1,H
1988,France,FRA,28,M,2,H
1988,France,FRA,29,M,2,H
1988,France,FRA,31,M,4,H
1988,France,FRA,32,M,1,H
1988,France,FRA,33,M,2,H
1988,France,FRA,34,M,1,H
1988,France,FRA,39,M,1,H
1988,France,FRA,43,F,1,H
1988,Great Britain,GBR,18,M,1,H
1988,Great Britain,GBR,20,M,1,H
1988,Great Britain,GBR,21,M,4,H
1988,Great Britain,GBR,23,F,1,H
1988,Great Britain,GBR,23,M,3,H
1988,Great Britain,GBR,24,F,2,H
1988,Great Britain,GBR,24,M,3,H
1988,Great Britain,GBR,25,M,3,H
1988,Great Britain,GBR,26,M,8,H
1988,Great Britain,GBR,27,F,1,H
1988,Great Britain,GBR,27,M,2,H
1988,Great Britain,GBR,28,M,7,H
1988,Great Britain,GBR,29,M,3,H
1988,Great Britain,GBR,30,M,1,H
1988,Great Britain,GBR,32,M,3,H
1988,Great Britain,GBR,33,F,2,H
1988,Great Britain,GBR,33,M,3,H
1988,Great Britain,GBR,34,M,2,H
1988,Great Britain,GBR,36,M,1,H
1988,Great Britain,GBR,39,M,1,H
1988,Great Britain,GBR,40,M,1,H
1988,Great Britain,GBR,44,M,1,H
1988,Greece,GRE,31,M,1,UM
1988,Hungary,HUN,14,F,2,UM
1988,Hungary,HUN,19,M,1,UM
1988,Hungary,HUN,20,M,1,UM
1988,Hungary,HUN,21,M,4,UM
1988,Hungary,HUN,22,F,1,UM
1988,Hungary,HUN,22,M,2,UM
1988,Hungary,HUN,23,F,1,UM
1988,Hungary,HUN,23,M,8,UM
1988,Hungary,HUN,24,F,1,UM
1988,Hungary,HUN,24,M,5,UM
1988,Hungary,HUN,25,M,1,UM
1988,Hungary,HUN,26,F,1,UM
1988,Hungary,HUN,26,M,2,UM
1988,Hungary,HUN,27,F,1,UM
1988,Hungary,HUN,27,M,4,UM
1988,Hungary,HUN,28,M,1,UM
1988,Hungary,HUN,29,F,3,UM
1988,Hungary,HUN,29,M,2,UM
1988,Hungary,HUN,32,M,1,UM
1988,Hungary,HUN,34,F,1,UM
1988,Hungary,HUN,37,M,1,UM
1988,Indonesia,INA,23,F,1,L
1988,Indonesia,INA,24,F,1,L
1988,Indonesia,INA,26,F,1,L
1988,Italy,ITA,18,M,1,H
1988,Italy,ITA,20,F,1,H
1988,Italy,ITA,20,M,2,H
1988,Italy,ITA,21,M,3,H
1988,Italy,ITA,22,F,1,H
1988,Italy,ITA,22,M,1,H
1988,Italy,ITA,23,F,1,H
1988,Italy,ITA,24,F,2,H
1988,Italy,ITA,24,M,1,H
1988,Italy,ITA,25,M,4,H
1988,Italy,ITA,26,M,7,H
1988,Italy,ITA,27,M,1,H
1988,Italy,ITA,29,M,5,H
1988,Italy,ITA,30,M,1,H
1988,Italy,ITA,31,M,4,H
1988,Italy,ITA,33,M,1,H
1988,Italy,ITA,37,M,1,H
1988,Jamaica,JAM,21,M,1,LM
1988,Jamaica,JAM,22,M,1,LM
1988,Jamaica,JAM,24,M,1,LM
1988,Jamaica,JAM,27,F,1,LM
1988,Jamaica,JAM,27,M,2,LM
1988,Jamaica,JAM,28,M,1,LM
1988,Japan,JPN,17,M,2,H
1988,Japan,JPN,18,M,1,H
1988,Japan,JPN,19,M,1,H
1988,Japan,JPN,21,F,1,H
1988,Japan,JPN,21,M,1,H
1988,Japan,JPN,22,F,2,H
1988,Japan,JPN,23,M,1,H
1988,Japan,JPN,24,M,1,H
1988,Japan,JPN,25,F,1,H
1988,Japan,JPN,25,M,2,H
1988,Japan,JPN,26,M,2,H
1988,Japan,JPN,27,M,2,H
1988,Japan,JPN,28,M,2,H
1988,Japan,JPN,29,M,1,H
1988,Japan,JPN,31,M,1,H
1988,Kenya,KEN,21,M,3,L
1988,Kenya,KEN,22,M,1,L
1988,Kenya,KEN,24,M,2,L
1988,Kenya,KEN,26,M,1,L
1988,Kenya,KEN,27,M,1,L
1988,Kenya,KEN,30,M,1,L
1988,Liechtenstein,LIE,30,M,1,
1988,Mexico,MEX,19,M,1,LM
1988,Mexico,MEX,20,M,1,LM
1988,Mongolia,MGL,26,M,1,
1988,Morocco,MAR,21,M,1,LM
1988,Morocco,MAR,28,M,1,LM
1988,Morocco,MAR,29,M,1,LM
1988,Netherlands,NED,17,F,1,H
1988,Netherlands,NED,19,F,1,H
1988,Netherlands,NED,20,F,3,H
1988,Netherlands,NED,20,M,3,H
1988,Netherlands,NED,21,F,1,H
1988,Netherlands,NED,22,F,2,H
1988,Netherlands,NED,22,M,5,H
1988,Netherlands,NED,23,F,4,H
1988,Netherlands,NED,23,M,1,H
1988,Netherlands,NED,24,F,5,H
1988,Netherlands,NED,24,M,5,H
1988,Netherlands,NED,25,F,1,H
1988,Netherlands,NED,25,M,1,H
1988,Netherlands,NED,26,F,2,H
1988,Netherlands,NED,26,M,2,H
1988,Netherlands,NED,27,F,1,H
1988,Netherlands,NED,27,M,4,H
1988,Netherlands,NED,28,F,1,H
1988,Netherlands,NED,28,M,2,H
1988,Netherlands,NED,29,F,3,H
1988,Netherlands,NED,30,F,1,H
1988,Netherlands,NED,32,M,2,H
1988,Netherlands,NED,34,F,1,H
1988,New Zealand,NZL,21,M,2,H
1988,New Zealand,NZL,23,M,1,H
1988,New Zealand,NZL,24,F,1,H
1988,New Zealand,NZL,24,M,1,H
1988,New Zealand,NZL,26,M,2,H
1988,New Zealand,NZL,28,F,1,H
1988,New Zealand,NZL,28,M,5,H
1988,New Zealand,NZL,29,M,2,H
1988,New Zealand,NZL,32,F,1,H
1988,New Zealand,NZL,32,M,3,H
1988,New Zealand,NZL,33,F,1,H
1988,New Zealand,NZL,36,M,2,H
1988,New Zealand,NZL,37,M,1,H
1988,New Zealand,NZL,41,M,1,H
1988,Norway,NOR,18,F,1,H
1988,Norway,NOR,19,F,1,H
1988,Norway,NOR,20,F,3,H
1988,Norway,NOR,21,F,2,H
1988,Norway,NOR,22,F,2,H
1988,Norway,NOR,22,M,5,H
1988,Norway,NOR,23,F,3,H
1988,Norway,NOR,23,M,1,H
1988,Norway,NOR,24,F,1,H
1988,Norway,NOR,24,M,1,H
1988,Norway,NOR,25,F,1,H
1988,Norway,NOR,25,M,2,H
1988,Norway,NOR,26,M,3,H
1988,Norway,NOR,27,F,1,H
1988,Norway,NOR,27,M,2,H
1988,Norway,NOR,28,F,1,H
1988,Norway,NOR,29,F,2,H
1988,Norway,NOR,40,M,1,H
1988,Pakistan,PAK,24,M,1,L
1988,Peru,PER,18,F,1,LM
1988,Peru,PER,20,F,3,LM
1988,Peru,PER,22,F,1,LM
1988,Peru,PER,24,F,5,LM
1988,Peru,PER,26,F,2,LM
1988,Philippines,PHI,26,M,1,LM
1988,Poland,POL,20,F,1,LM
1988,Poland,POL,20,M,4,LM
1988,Poland,POL,21,M,1,LM
1988,Poland,POL,23,M,3,LM
1988,Poland,POL,24,M,2,LM
1988,Poland,POL,25,M,2,LM
1988,Poland,POL,26,M,1,LM
1988,Poland,POL,28,M,2,LM
1988,Poland,POL,29,M,3,LM
1988,Poland,POL,30,M,2,LM
1988,Portugal,POR,30,F,1,UM
1988,Romania,ROU,15,F,4,UM
1988,Romania,ROU,16,F,6,UM
1988,Romania,ROU,17,F,1,UM
1988,Romania,ROU,18,F,2,UM
1988,Romania,ROU,19,M,1,UM
1988,Romania,ROU,20,F,2,UM
1988,Romania,ROU,21,F,5,UM
1988,Romania,ROU,21,M,4,UM
1988,Romania,ROU,22,F,3,UM
1988,Romania,ROU,22,M,1,UM
1988,Romania,ROU,23,F,3,UM
1988,Romania,ROU,24,F,2,UM
1988,Romania,ROU,24,M,3,UM
1988,Romania,ROU,25,F,9,UM
1988,Romania,ROU,26,F,4,UM
1988,Romania,ROU,27,M,1,UM
1988,Romania,ROU,29,M,1,UM
1988,Romania,ROU,30,F,2,UM
1988,Romania,ROU,32,M,1,UM
1988,Romania,ROU,34,F,2,UM
1988,Romania,ROU,56,M,1,UM
1988,Senegal,SEN,29,M,1,LM
1988,South Korea,KOR,17,F,4,UM
1988,South Korea,KOR,18,F,5,UM
1988,South Korea,KOR,18,M,3,UM
1988,South Korea,KOR,19,F,1,UM
1988,South Korea,KOR,19,M,1,UM
1988,South Korea,KOR,20,F,4,UM
1988,South Korea,KOR,20,M,4,UM
1988,South Korea,KOR,21,F,2,UM
1988,South Korea,KOR,21,M,1,UM
1988,South Korea,KOR,22,F,7,UM
1988,South Korea,KOR,22,M,6,UM
1988,South Korea,KOR,23,F,7,UM
1988,South Korea,KOR,23,M,7,UM
1988,South Korea,KOR,24,F,4,UM
1988,South Korea,KOR,24,M,6,UM
1988,South Korea,KOR,25,F,1,UM
1988,South Korea,KOR,25,M,4,UM
1988,South Korea,KOR,26,F,1,UM
1988,South Korea,KOR,26,M,1,UM
1988,South Korea,KOR,27,M,2,UM
1988,South Korea,KOR,28,M,2,UM
1988,South Korea,KOR,29,M,1,UM
1988,South Korea,KOR,31,M,1,UM
1988,South Korea-2,KOR,20,M,1,UM
1988,South Korea-2,KOR,23,M,1,UM
1988,Spain,ESP,20,M,1,H
1988,Spain,ESP,23,M,1,H
1988,Spain,ESP,25,M,1,H
1988,Spain,ESP,26,M,1,H
1988,Spain,ESP,31,M,1,H
1988,Suriname,SUR,20,M,1,UM
1988,Sweden,SWE,19,M,1,H
1988,Sweden,SWE,20,M,2,H
1988,Sweden,SWE,21,M,3,H
1988,Sweden,SWE,22,M,4,H
1988,Sweden,SWE,23,F,1,H
1988,Sweden,SWE,23,M,3,H
1988,Sweden,SWE,24,M,5,H
1988,Sweden,SWE,25,F,1,H
1988,Sweden,SWE,25,M,5,H
1988,Sweden,SWE,26,M,3,H
1988,Sweden,SWE,27,M,6,H
1988,Sweden,SWE,28,M,6,H
1988,Sweden,SWE,29,M,1,H
1988,Sweden,SWE,31,M,3,H
1988,Sweden,SWE,32,M,1,H
1988,Sweden,SWE,54,M,1,H
1988,Switzerland,SUI,20,M,1,H
1988,Switzerland,SUI,21,F,1,H
1988,Switzerland,SUI,22,M,4,H
1988,Switzerland,SUI,23,F,2,H
1988,Switzerland,SUI,23,M,1,H
1988,Switzerland,SUI,24,F,2,H
1988,Switzerland,SUI,24,M,1,H
1988,Switzerland,SUI,25,F,2,H
1988,Switzerland,SUI,25,M,3,H
1988,Switzerland,SUI,27,M,2,H
1988,Switzerland,SUI,30,M,1,H
1988,Switzerland,SUI,32,M,1,H
1988,Switzerland,SUI,41,F,2,H
1988,Switzerland,SUI,44,M,1,H
1988,Switzerland-1,SUI,25,M,1,H
1988,Switzerland-1,SUI,26,M,1,H
1988,Switzerland-1,SUI,28,M,1,H
1988,Switzerland-1,SUI,35,M,1,H
1988,Thailand,THA,20,M,1,LM
1988,Turkey,TUR,21,M,1,LM
1988,Turkey,TUR,28,M,1,LM
1988,United States,USA,14,F,1,H
1988,United States,USA,15,F,1,H
1988,United States,USA,16,F,1,H
1988,United States,USA,17,F,4,H
1988,United States,USA,18,F,1,H
1988,United States,USA,19,M,6,H
1988,United States,USA,20,F,4,H
1988,United States,USA,20,M,8,H
1988,United States,USA,21,F,4,H
1988,United States,USA,21,M,15,H
1988,United States,USA,22,F,6,H
1988,United States,USA,22,M,21,H
1988,United States,USA,23,F,12,H
1988,United States,USA,23,M,17,H
1988,United States,USA,24,F,9,H
1988,United States,USA,24,M,12,H
1988,United States,USA,25,F,2,H
1988,United States,USA,25,M,8,H
1988,United States,USA,26,F,7,H
1988,United States,USA,26,M,9,H
1988,United States,USA,27,F,4,H
1988,United States,USA,27,M,13,H
1988,United States,USA,28,F,7,H
1988,United States,USA,28,M,14,H
1988,United States,USA,29,F,1,H
1988,United States,USA,29,M,6,H
1988,United States,USA,30,F,2,H
1988,United States,USA,30,M,3,H
1988,United States,USA,31,F,2,H
1988,United States,USA,31,M,3,H
1988,United States,USA,32,F,1,H
1988,United States,USA,32,M,2,H
1988,United States,USA,33,F,1,H
1988,United States,USA,33,M,2,H
1988,United States,USA,34,M,1,H
1988,United States,USA,40,M,1,H
1988,United States,USA,44,M,1,H
1988,United States-1,USA,24,F,1,H
1988,United States-1,USA,28,M,1,H
1992,Algeria,ALG,19,M,1,LM
1992,Algeria,ALG,24,F,1,LM
1992,Argentina,ARG,25,M,2,UM
1992,Australia,AUS,18,F,3,H
1992,Australia,AUS,18,M,4,H
1992,Australia,AUS,19,F,1,H
1992,Australia,AUS,19,M,1,H
1992,Australia,AUS,20,F,1,H
1992,Australia,AUS,20,M,3,H
1992,Australia,AUS,21,F,1,H
1992,Australia,AUS,21,M,4,H
1992,Australia,AUS,22,F,1,H
1992,Australia,AUS,22,M,2,H
1992,Australia,AUS,23,M,6,H
1992,Australia,AUS,24,M,3,H
1992,Australia,AUS,25,M,5,H
1992,Australia,AUS,26,M,1,H
1992,Australia,AUS,27,F,4,H
1992,Australia,AUS,27,M,3,H
1992,Australia,AUS,28,M,4,H
1992,Australia,AUS,29,M,4,H
1992,Australia,AUS,30,M,1,H
1992,Australia,AUS,31,M,1,H
1992,Australia,AUS,32,M,1,H
1992,Australia,AUS,33,M,1,H
1992,Australia,AUS,34,M,1,H
1992,Australia,AUS,36,F,1,H
1992,Austria,AUT,17,M,3,H
1992,Austria,AUT,18,M,1,H
1992,Austria,AUT,20,F,1,H
1992,Austria,AUT,21,M,2,H
1992,Austria,AUT,22,F,3,H
1992,Austria,AUT,23,M,2,H
1992,Austria,AUT,24,F,2,H
1992,Austria,AUT,24,M,1,H
1992,Austria,AUT,25,F,2,H
1992,Austria,AUT,26,M,1,H
1992,Austria,AUT,27,M,6,H
1992,Austria,AUT,28,M,1,H
1992,Austria,AUT,29,M,2,H
1992,Austria,AUT,32,M,1,H
1992,Austria,AUT,39,M,1,H
1992,Austria,AUT,41,M,1,H
1992,Austria,AUT,49,M,1,H
1992,Austria-1,AUT,26,M,1,H
1992,Austria-1,AUT,28,M,1,H
1992,Austria-1,AUT,29,M,1,H
1992,Austria-1,AUT,30,M,1,H
1992,Belgium,BEL,22,M,1,H
1992,Belgium,BEL,24,F,1,H
1992,Belgium,BEL,27,F,1,H
1992,Brazil,BRA,19,M,2,UM
1992,Brazil,BRA,21,M,2,UM
1992,Brazil,BRA,22,M,2,UM
1992,Brazil,BRA,23,M,1,UM
1992,Brazil,BRA,24,M,2,UM
1992,Brazil,BRA,25,M,1,UM
1992,Brazil,BRA,27,M,2,UM
1992,Brazil,BRA,28,M,1,UM
1992,Brazil,BRA,33,M,1,UM
1992,Bulgaria,BUL,20,F,1,LM
1992,Bulgaria,BUL,20,M,2,LM
1992,Bulgaria,BUL,22,M,1,LM
1992,Bulgaria,BUL,23,M,1,LM
1992,Bulgaria,BUL,24,M,3,LM
1992,Bulgaria,BUL,25,M,3,LM
1992,Bulgaria,BUL,28,F,1,LM
1992,Bulgaria,BUL,28,M,1,LM
1992,Bulgaria,BUL,30,F,2,LM
1992,Bulgaria,BUL,32,M,1,LM
1992,Bulgaria,BUL,37,F,1,LM
1992,Canada,CAN,18,M,1,H
1992,Canada,CAN,19,M,4,H
1992,Canada,CAN,20,F,1,H
1992,Canada,CAN,20,M,3,H
1992,Canada,CAN,21,M,4,H
1992,Canada,CAN,22,F,1,H
1992,Canada,CAN,22,M,3,H
1992,Canada,CAN,23,F,1,H
1992,Canada,CAN,23,M,5,H
1992,Canada,CAN,24,F,5,H
1992,Canada,CAN,24,M,7,H
1992,Canada,CAN,25,F,2,H
1992,Canada,CAN,25,M,3,H
1992,Canada,CAN,26,F,4,H
1992,Canada,CAN,26,M,5,H
1992,Canada,CAN,27,F,1,H
1992,Canada,CAN,27,M,5,H
1992,Canada,CAN,28,F,3,H
1992,Canada,CAN,28,M,2,H
1992,Canada,CAN,29,F,5,H
1992,Canada,CAN,29,M,2,H
1992,Canada,CAN,30,M,7,H
1992,Canada,CAN,32,F,3,H
1992,Canada,CAN,33,M,1,H
1992,Canada-1,CAN,21,F,1,H
1992,Canada-1,CAN,28,M,1,H
1992,China,CHN,13,F,1,L
1992,China,CHN,15,F,3,L
1992,China,CHN,16,M,1,L
1992,China,CHN,17,F,1,L
1992,China,CHN,18,M,5,L
1992,China,CHN,19,F,7,L
1992,China,CHN,19,M,1,L
1992,China,CHN,20,F,3,L
1992,China,CHN,20,M,2,L
1992,China,CHN,21,F,6,L
1992,China,CHN,21,M,1,L
1992,China,CHN,22,F,6,L
1992,China,CHN,22,M,4,L
1992,China,CHN,23,F,6,L
1992,China,CHN,23,M,1,L
1992,China,CHN,24,F,5,L
1992,China,CHN,24,M,3,L
1992,China,CHN,25,F,4,L
1992,China,CHN,27,F,6,L
1992,China,CHN,27,M,2,L
1992,China,CHN,28,F,2,L
1992,China,CHN,29,F,1,L
1992,China,CHN,31,M,2,L
1992,China-1,CHN,23,F,1,L
1992,China-1,CHN,23,M,1,L
1992,China-1,CHN,24,F,1,L
1992,China-1,CHN,24,M,1,L
1992,China-1,CHN,26,F,1,L
1992,China-1,CHN,28,F,1,L
1992,China-2,CHN,19,F,1,L
1992,China-2,CHN,22,F,1,L
1992,China-2,CHN,23,F,1,L
1992,China-2,CHN,25,F,1,L
1992,China-2,CHN,29,M,2,L
1992,Colombia,COL,23,F,1,LM
1992,Croatia,CRO,20,M,2,LM
1992,Croatia,CRO,22,M,3,LM
1992,Croatia,CRO,23,M,1,LM
1992,Croatia,CRO,25,M,2,LM
1992,Croatia,CRO,26,M,1,LM
1992,Croatia,CRO,27,M,3,LM
1992,Croatia,CRO,28,M,3,LM
1992,Cuba,CUB,17,F,1,LM
1992,Cuba,CUB,18,F,3,LM
1992,Cuba,CUB,19,F,1,LM
1992,Cuba,CUB,19,M,1,LM
1992,Cuba,CUB,20,F,1,LM
1992,Cuba,CUB,20,M,1,LM
1992,Cuba,CUB,21,M,6,LM
1992,Cuba,CUB,22,F,2,LM
1992,Cuba,CUB,22,M,3,LM
1992,Cuba,CUB,23,F,1,LM
1992,Cuba,CUB,23,M,6,LM
1992,Cuba,CUB,24,F,2,LM
1992,Cuba,CUB,24,M,7,LM
1992,Cuba,CUB,25,F,1,LM
1992,Cuba,CUB,25,M,6,LM
1992,Cuba,CUB,26,F,2,LM
1992,Cuba,CUB,26,M,3,LM
1992,Cuba,CUB,27,M,6,LM
1992,Cuba,CUB,28,F,1,LM
1992,Cuba,CUB,28,M,4,LM
1992,Cuba,CUB,29,F,2,LM
1992,Cuba,CUB,29,M,2,LM
1992,Cuba,CUB,31,M,3,LM
1992,Cuba,CUB,32,M,2,LM
1992,Cuba,CUB,33,M,1,LM
1992,Cuba,CUB,35,M,1,LM
1992,Denmark,DEN,21,M,2,H
1992,Denmark,DEN,23,M,1,H
1992,Denmark,DEN,24,M,1,H
1992,Denmark,DEN,25,M,1,H
1992,Denmark,DEN,26,M,3,H
1992,Denmark,DEN,27,M,2,H
1992,Denmark,DEN,30,M,1,H
1992,Denmark,DEN,33,M,1,H
1992,Denmark,DEN,35,M,1,H
1992,Denmark,DEN,38,M,1,H
1992,Estonia,EST,25,M,2,UM
1992,Estonia,EST,30,F,1,UM
1992,Ethiopia,ETH,19,M,1,L
1992,Ethiopia,ETH,20,F,1,L
1992,Ethiopia,ETH,21,M,1,L
1992,Finland,FIN,16,M,3,H
1992,Finland,FIN,18,M,2,H
1992,Finland,FIN,19,M,1,H
1992,Finland,FIN,22,M,1,H
1992,Finland,FIN,23,M,2,H
1992,Finland,FIN,24,M,2,H
1992,Finland,FIN,25,M,1,H
1992,Finland,FIN,26,F,2,H
1992,Finland,FIN,26,M,1,H
1992,Finland,FIN,27,M,1,H
1992,Finland,FIN,28,M,1,H
1992,Finland,FIN,30,M,2,H
1992,Finland,FIN,33,M,1,H
1992,France,FRA,19,F,1,H
1992,France,FRA,19,M,1,H
1992,France,FRA,20,M,1,H
1992,France,FRA,21,M,1,H
1992,France,FRA,22,M,3,H
1992,France,FRA,23,F,2,H
1992,France,FRA,23,M,8,H
1992,France,FRA,24,F,2,H
1992,France,FRA,25,F,2,H
1992,France,FRA,25,M,3,H
1992,France,FRA,26,F,1,H
1992,France,FRA,26,M,6,H
1992,France,FRA,27,M,6,H
1992,France,FRA,28,F,1,H
1992,France,FRA,28,M,6,H
1992,France,FRA,29,F,1,H
1992,France,FRA,29,M,2,H
1992,France,FRA,30,M,2,H
1992,France,FRA,31,M,4,H
1992,France,FRA,32,F,1,H
1992,France,FRA,32,M,1,H
1992,France,FRA,33,F,1,H
1992,France,FRA,33,M,2,H
1992,France,FRA,34,M,1,H
1992,France,FRA,35,M,1,H
1992,France,FRA,36,M,3,H
1992,France,FRA,40,M,1,H
1992,France,FRA,43,M,1,H
1992,France-1,FRA,22,M,1,H
1992,France-1,FRA,23,M,1,H
1992,France-1,FRA,28,F,1,H
1992,France-1,FRA,30,M,1,H
1992,Germany,GER,14,F,4,H
1992,Germany,GER,15,F,1,H
1992,Germany,GER,16,F,2,H
1992,Germany,GER,18,F,4,H
1992,Germany,GER,19,F,3,H
1992,Germany,GER,19,M,2,H
1992,Germany,GER,20,F,5,H
1992,Germany,GER,20,M,5,H
1992,Germany,GER,21,F,3,H
1992,Germany,GER,21,M,7,H
1992,Germany,GER,22,F,11,H
1992,Germany,GER,22,M,21,H
1992,Germany,GER,23,F,14,H
1992,Germany,GER,23,M,13,H
1992,Germany,GER,24,F,15,H
1992,Germany,GER,24,M,15,H
1992,Germany,GER,25,F,21,H
1992,Germany,GER,25,M,10,H
1992,Germany,GER,26,F,7,H
1992,Germany,GER,26,M,4,H
1992,Germany,GER,27,F,5,H
1992,Germany,GER,27,M,7,H
1992,Germany,GER,28,F,2,H
1992,Germany,GER,28,M,9,H
1992,Germany,GER,29,F,1,H
1992,Germany,GER,29,M,4,H
1992,Germany,GER,30,F,2,H
1992,Germany,GER,30,M,10,H
1992,Germany,GER,31,M,6,H
1992,Germany,GER,32,F,1,H
1992,Germany,GER,32,M,2,H
1992,Germany,GER,34,M,1,H
1992,Germany,GER,35,M,2,H
1992,Germany,GER,44,M,1,H
1992,Germany,GER,49,M,2,H
1992,Germany,GER,52,M,2,H
1992,Germany-1,GER,23,M,1,H
1992,Germany-1,GER,24,M,3,H
1992,Germany-1,GER,27,M,1,H
1992,Germany-1,GER,34,M,2,H
1992,Germany-1,GER,38,M,1,H
